Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,1,0,37,1,95972,0,0
563,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,1,0,37,1,95972,0,0
575,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0,1,0,37,1,95972,0,0
577,0,0,0,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,1,0,37,1,95972,0,0
591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,1,0,37,1,95972,0,0
608,1,1,2,0,0,1.32,1.89,2.06,2.24,2.72,1,0,0,0,0,1,0,37,1,95972,0,0
612,0,0,0,1,1,1.32,1.89,2.06,2.24,2.75,0,1,0,0,0,1,0,37,1,95972,0,0
619,1,2,3,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,1,0,37,1,95972,0,0
635,1,2,3,2,1,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0,1,0,37,1,95972,0,0
644,0,0,0,2,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,1,0,37,1,95972,0,0
646,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,1,0,37,1,95972,0,0
655,1,2,3,0,0,1.26,1.88,2.06,2.24,2.79,1,0,0,0,0,1,0,37,1,95972,0,0
657,0,0,0,2,1,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,1,0,37,1,95972,0,0
674,1,2,3,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,0,37,1,95972,0,0
678,0,0,0,2,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,0,37,1,95972,0,0
683,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,0,0,0,0,1,0,37,1,95972,0,0
696,1,2,2,0,0,1.42,1.51,1.97,2.24,2.78,0,1,0,0,0,1,0,37,1,95972,0,0
701,1,2,3,2,1,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,1,0,37,1,95972,0,0
704,0,0,0,2,1,1.41,1.85,2.01,2.24,2.79,0,0,0,0,0,1,0,37,1,95972,0,0
713,0,0,0,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0,1,0,37,1,95972,0,0
726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,1,0,37,1,95972,0,0
728,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,1,0,37,1,95972,0,0
4,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,0,0,34,1,149782,1,1
6,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
13,1,4,3,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
18,0,0,0,4,1,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
20,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
25,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
36,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
43,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,0,0,34,1,149782,1,1
45,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,0,1,0,0,0,0,34,1,149782,1,1
58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,0,0,34,1,149782,1,1
69,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
70,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
71,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,1,0,0,0,0,0,34,1,149782,1,1
76,0,0,0,0,0,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0,0,0,34,1,149782,1,1
77,0,0,0,0,0,1.36,1.85,1.95,2.12,2.5,0,1,0,0,0,0,0,34,1,149782,1,1
81,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,0,0,34,1,149782,1,1
91,0,0,0,0,0,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0,0,0,34,1,149782,1,1
98,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
101,1,4,4,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,34,1,149782,1,1
110,0,0,0,4,1,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,0,0,34,1,149782,1,1
111,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,1,1,0,0,0,0,0,34,1,149782,1,1
117,0,0,0,0,0,1.43,1.35,1.95,2.16,2.67,1,1,0,0,0,0,0,34,1,149782,1,1
124,0,0,0,0,0,1.39,1.84,1.97,2.16,2.67,1,1,0,0,0,0,0,34,1,149782,1,1
131,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
132,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
139,0,0,0,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
144,0,0,0,0,0,1.21,1.35,1.99,2.16,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
146,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,1,0,0,0,0,0,0,34,1,149782,1,1
158,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,34,1,149782,1,1
159,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,34,1,149782,1,1
162,0,0,0,0,0,1.39,1.9,1.94,2.16,2.49,1,0,0,0,0,0,0,34,1,149782,1,1
168,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,0,0,34,1,149782,1,1
171,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,0,0,34,1,149782,1,1
176,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0,0,0,34,1,149782,1,1
183,0,0,0,0,0,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1,0,0,34,1,149782,1,1
190,0,0,0,0,0,1.35,1.88,1.99,2.16,2.44,0,0,0,0,0,0,0,34,1,149782,1,1
194,0,0,0,0,0,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,0,0,34,1,149782,1,1
197,0,0,0,0,0,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0,0,0,34,1,149782,1,1
200,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
203,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
206,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,0,0,34,1,149782,1,1
209,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,0,0,34,1,149782,1,1
215,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
217,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
223,1,4,4,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,34,1,149782,1,1
226,0,0,0,4,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,34,1,149782,1,1
227,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,34,1,149782,1,1
237,0,0,0,0,0,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0,0,0,34,1,149782,1,1
249,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,0,0,34,1,149782,1,1
256,0,0,0,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,34,1,149782,1,1
259,0,0,0,0,0,1.49,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,34,1,149782,1,1
275,0,0,0,0,0,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,0,0,34,1,149782,1,1
278,1,2,1,0,0,1.37,1.89,2.0,2.16,2.64,0,0,0,0,0,0,0,34,1,149782,1,1
289,0,0,0,2,1,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
296,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,0,34,1,149782,1,1
297,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,0,34,1,149782,1,1
301,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,0,34,1,149782,1,1
312,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,0,0,34,1,149782,1,1
322,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,1,1,0,0,0,0,0,34,1,149782,1,1
327,0,0,0,0,0,1.47,1.89,2.01,1.9,2.71,0,0,0,1,0,0,0,34,1,149782,1,1
332,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,0,34,1,149782,1,1
341,0,0,0,0,0,1.4,1.89,2.02,2.02,2.6,0,1,0,0,0,0,0,34,1,149782,1,1
348,0,0,0,0,0,1.35,1.89,1.97,2.21,2.61,1,0,0,0,0,0,0,34,1,149782,1,1
353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,0,0,34,1,149782,1,1
362,0,0,0,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0,0,0,34,1,149782,1,1
363,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,0,0,34,1,149782,1,1
378,1,4,3,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,34,1,149782,1,1
381,0,0,0,4,1,1.24,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,34,1,149782,1,1
388,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,34,1,149782,1,1
389,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,1,0,0,0,34,1,149782,1,1
402,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,34,1,149782,1,1
407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,0,0,34,1,149782,1,1
412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,34,1,149782,1,1
425,1,4,4,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,0,0,34,1,149782,1,1
429,0,0,0,4,1,1.34,1.57,2.02,1.98,2.65,0,1,0,0,0,0,0,34,1,149782,1,1
442,0,0,0,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,0,0,34,1,149782,1,1
448,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,34,1,149782,1,1
460,1,2,10,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,0,0,34,1,149782,1,1
466,0,0,0,2,1,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,34,1,149782,1,1
477,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0,0,0,34,1,149782,1,1
479,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0,0,0,34,1,149782,1,1
485,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,0,0,34,1,149782,1,1
490,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,34,1,149782,1,1
495,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,34,1,149782,1,1
503,1,4,3,0,0,1.21,1.89,2.07,2.21,2.47,1,0,0,0,1,0,0,34,1,149782,1,1
505,0,0,0,4,1,1.21,1.89,2.07,2.21,2.49,0,0,0,0,0,0,0,34,1,149782,1,1
512,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,0,0,34,1,149782,1,1
515,1,4,3,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1,0,0,34,1,149782,1,1
517,0,0,0,4,1,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,0,0,34,1,149782,1,1
524,1,4,3,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,34,1,149782,1,1
527,0,0,0,4,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,34,1,149782,1,1
529,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,34,1,149782,1,1
536,0,0,0,0,0,1.47,1.86,2.07,2.26,2.65,0,0,0,0,0,0,0,34,1,149782,1,1
543,0,0,0,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0,0,0,34,1,149782,1,1
555,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,34,1,149782,1,1
561,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,0,0,34,1,149782,1,1
569,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0,0,0,34,1,149782,1,1
576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0,0,0,34,1,149782,1,1
579,0,0,0,0,0,1.22,1.89,2.01,2.14,2.73,0,1,0,0,0,0,0,34,1,149782,1,1
590,0,0,0,0,0,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,0,0,34,1,149782,1,1
597,0,0,0,0,0,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0,0,0,34,1,149782,1,1
604,0,0,0,0,0,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
611,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,1,0,0,0,0,0,0,34,1,149782,1,1
617,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,0,0,34,1,149782,1,1
623,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
637,1,2,2,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0,0,0,34,1,149782,1,1
640,1,2,3,2,1,1.48,1.56,2.0,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
648,0,0,0,2,1,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
649,1,4,3,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
650,0,0,0,4,1,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,34,1,149782,1,1
656,0,0,0,0,0,1.26,1.88,2.06,2.24,2.78,1,1,0,0,0,0,0,34,1,149782,1,1
663,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0,0,0,34,1,149782,1,1
670,1,4,2,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,0,0,34,1,149782,1,1
678,0,0,0,4,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,34,1,149782,1,1
682,0,0,0,0,0,1.34,1.85,2.06,2.24,2.77,1,1,0,0,0,0,0,34,1,149782,1,1
689,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,0,0,34,1,149782,1,1
690,1,4,2,0,0,1.5,1.87,2.06,2.24,2.78,0,1,0,0,0,0,0,34,1,149782,1,1
692,0,0,0,4,1,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,0,0,34,1,149782,1,1
703,1,4,4,0,0,1.41,1.85,2.01,2.24,2.79,0,0,1,0,0,0,0,34,1,149782,1,1
710,0,0,0,4,1,1.36,1.84,2.09,2.24,2.77,0,0,0,0,0,0,0,34,1,149782,1,1
717,0,0,0,0,0,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0,0,0,34,1,149782,1,1
721,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,34,1,149782,1,1
1,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,0,0,57,2,281923,2,1
9,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
12,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
17,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
42,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,0,0,0,0,0,57,2,281923,2,1
46,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,0,0,1,0,0,0,0,57,2,281923,2,1
49,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,0,1,0,0,0,0,57,2,281923,2,1
52,0,0,0,0,0,1.35,1.87,1.97,2.09,2.34,1,0,0,0,0,0,0,57,2,281923,2,1
57,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,0,0,57,2,281923,2,1
65,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
68,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
75,0,0,0,0,0,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,0,0,57,2,281923,2,1
82,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,0,0,57,2,281923,2,1
86,0,0,0,0,0,1.39,1.9,1.95,2.12,2.49,0,0,0,0,0,0,0,57,2,281923,2,1
89,0,0,0,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,0,0,57,2,281923,2,1
92,0,0,0,0,0,1.39,1.46,1.99,2.12,2.4,0,0,0,0,0,0,0,57,2,281923,2,1
94,0,0,0,0,0,1.39,1.58,1.99,2.11,2.61,0,0,0,0,0,0,0,57,2,281923,2,1
98,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
106,0,0,0,0,0,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,0,0,57,2,281923,2,1
112,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,1,0,0,0,0,0,57,2,281923,2,1
118,0,0,0,0,0,1.43,1.31,1.99,2.16,2.67,0,1,0,0,0,0,0,57,2,281923,2,1
138,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0,0,0,57,2,281923,2,1
149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,57,2,281923,2,1
152,1,5,3,0,0,1.39,1.9,1.94,2.16,2.51,1,0,0,0,0,0,0,57,2,281923,2,1
168,0,0,0,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,0,0,57,2,281923,2,1
172,1,4,3,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,0,0,57,2,281923,2,1
181,1,4,2,4,1,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,0,0,57,2,281923,2,1
189,0,0,0,4,1,1.35,1.88,1.97,2.16,2.11,0,0,0,0,0,0,0,57,2,281923,2,1
196,0,0,0,0,0,1.35,1.57,1.95,2.16,2.66,0,1,0,0,0,0,0,57,2,281923,2,1
199,1,2,3,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
217,1,4,6,2,1,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
224,1,2,3,4,1,1.27,1.52,1.95,1.97,2.67,0,1,0,1,0,0,0,57,2,281923,2,1
228,0,0,0,2,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,57,2,281923,2,1
230,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,57,2,281923,2,1
235,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,0,0,57,2,281923,2,1
239,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
241,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
246,1,2,1,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,0,0,57,2,281923,2,1
255,0,0,0,2,1,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,57,2,281923,2,1
262,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,57,2,281923,2,1
268,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,57,2,281923,2,1
272,1,4,2,0,0,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,0,0,57,2,281923,2,1
274,0,0,0,4,1,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,0,0,57,2,281923,2,1
279,1,3,4,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,0,0,57,2,281923,2,1
288,0,0,0,3,1,1.49,1.89,2.0,2.15,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
299,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,0,57,2,281923,2,1
307,1,4,4,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,0,0,57,2,281923,2,1
308,0,0,0,4,1,1.34,1.89,2.01,2.03,2.68,0,0,0,1,0,0,0,57,2,281923,2,1
313,1,4,5,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,0,0,57,2,281923,2,1
318,0,0,0,4,1,1.47,1.49,2.01,2.21,2.7,1,1,0,0,0,0,0,57,2,281923,2,1
321,1,4,3,0,0,1.35,1.89,1.94,2.21,2.7,1,0,0,0,0,0,0,57,2,281923,2,1
325,0,0,0,4,1,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,0,57,2,281923,2,1
332,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,0,57,2,281923,2,1
336,1,4,3,0,0,1.47,1.89,2.02,1.9,2.69,0,0,0,0,0,0,0,57,2,281923,2,1
344,1,4,4,4,1,1.4,1.89,1.97,2.21,2.59,1,0,0,0,0,0,0,57,2,281923,2,1
354,0,0,0,4,1,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,0,0,57,2,281923,2,1
358,1,4,3,0,0,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,0,0,57,2,281923,2,1
368,0,0,0,4,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,0,0,57,2,281923,2,1
371,0,0,0,0,0,1.21,1.53,2.02,2.21,2.69,1,0,0,0,0,0,0,57,2,281923,2,1
378,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,57,2,281923,2,1
381,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,57,2,281923,2,1
384,0,0,0,0,0,1.23,1.87,2.02,2.21,2.71,0,0,0,0,0,0,0,57,2,281923,2,1
391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,57,2,281923,2,1
394,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,0,0,57,2,281923,2,1
398,0,0,0,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,0,0,57,2,281923,2,1
400,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
408,0,0,0,0,0,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0,0,0,57,2,281923,2,1
412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
413,0,0,0,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
424,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,57,2,281923,2,1
431,0,0,0,0,0,1.47,1.57,2.02,1.98,2.64,0,1,0,0,0,0,0,57,2,281923,2,1
434,0,0,0,0,0,1.38,1.57,2.02,2.04,2.66,0,0,0,0,0,0,0,57,2,281923,2,1
438,0,0,0,0,0,1.44,1.69,2.02,2.18,2.65,0,1,0,0,0,0,0,57,2,281923,2,1
442,0,0,0,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,0,0,57,2,281923,2,1
448,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
450,0,0,0,0,0,1.47,1.57,2.02,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
453,0,0,0,0,0,1.41,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
454,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
462,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,57,2,281923,2,1
464,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,57,2,281923,2,1
467,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,0,0,57,2,281923,2,1
472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0,0,0,57,2,281923,2,1
476,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0,0,0,57,2,281923,2,1
481,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,0,0,57,2,281923,2,1
486,0,0,0,0,0,1.39,1.88,2.01,2.21,2.58,1,0,0,0,0,0,0,57,2,281923,2,1
489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,57,2,281923,2,1
492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,57,2,281923,2,1
496,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,57,2,281923,2,1
498,0,0,0,0,0,1.19,1.57,2.06,2.21,2.54,0,0,0,0,1,0,0,57,2,281923,2,1
504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,0,0,57,2,281923,2,1
510,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0,0,0,57,2,281923,2,1
513,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,0,0,57,2,281923,2,1
516,1,5,2,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,0,0,57,2,281923,2,1
522,0,0,0,5,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,57,2,281923,2,1
524,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,57,2,281923,2,1
528,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,57,2,281923,2,1
